,client_id,birth_number,district_id,gender
4224,4467,1944-11-17,20,F
4225,4468,1944-05-04,20,M
4226,4469,1973-02-28,8,F
4227,4471,1975-06-11,64,F
4228,4472,1965-07-25,74,M
4229,4473,1944-12-27,1,M
4230,4474,1964-12-09,3,F
4231,4476,1927-01-13,3,M
4232,4477,1957-01-18,74,M
4233,4478,1952-05-14,74,F
4234,4479,1958-07-24,2,F
4235,4480,1963-03-30,74,M
4236,4481,1975-06-16,1,M
4237,4482,1979-01-17,56,M
4238,4483,1966-08-29,63,F
4239,4484,1955-04-11,37,M
4240,4485,1919-07-20,36,M
4241,4486,1914-06-14,36,F
4242,4487,1974-08-14,22,M
4243,4488,1971-04-03,22,F
4244,4489,1948-03-24,76,M
4245,4490,1956-02-18,76,F
4246,4491,1977-07-13,2,F
4247,4492,1965-09-08,16,F
4248,4493,1947-10-05,33,M
4249,4494,1952-11-09,54,M
4250,4495,1979-04-11,66,M
4251,4496,1971-02-19,10,M
4252,4497,1964-09-14,10,F
4253,4498,1931-12-28,31,M
4254,4499,1929-09-28,31,F
4255,4500,1924-08-12,17,M
4256,4501,1947-03-18,70,F
4257,4502,1932-01-10,21,M
4258,4503,1928-05-28,21,F
4259,4504,1965-11-24,33,F
4260,4505,1966-07-06,33,M
4261,4506,1954-11-30,11,F
4262,4507,1970-08-03,1,M
4263,4508,1921-11-14,54,M
4264,4509,1920-03-12,54,F
4265,4510,1938-12-28,34,F
4266,4511,1945-04-27,51,F
4267,4512,1963-10-19,1,M
4268,4514,1940-12-25,65,M
4269,4515,1920-09-28,59,F
4270,4516,1961-09-27,1,F
4271,4518,1952-04-04,39,F
4272,4519,1951-10-31,70,F
4273,4520,1957-06-28,1,F
4274,4521,1943-09-09,1,M
4275,4522,1950-11-01,68,F
4276,4523,1952-03-09,68,M
4277,4524,1957-07-14,77,M
4278,4525,1964-07-17,77,F
4279,4526,1970-04-24,70,F
4280,4527,1963-02-04,1,F
4281,4528,1922-01-09,28,M
4282,4529,1976-09-16,37,M
4283,4530,1984-09-18,37,F
4284,4531,1964-06-25,64,F
4285,4532,1953-10-09,39,M
4286,4533,1980-01-29,64,M
4287,4534,1954-12-24,38,M
4288,4535,1931-12-03,1,F
4289,4536,1947-10-14,41,M
4290,4539,1942-12-12,55,M
4291,4540,1936-01-16,69,M
4292,4541,1971-03-02,32,F
4293,4542,1954-02-06,29,M
4294,4543,1941-12-01,1,M
4295,4544,1955-06-13,52,F
4296,4545,1936-01-20,3,F
4297,4546,1951-04-20,23,F
4298,4547,1943-12-30,9,F
4299,4548,1958-01-05,7,M
4300,4549,1920-10-30,10,F
4301,4550,1942-10-17,72,F
4302,4551,1924-04-29,60,M
4303,4552,1919-02-28,60,F
4304,4553,1945-02-23,1,F
4305,4554,1937-07-24,70,M
4306,4555,1960-08-07,52,M
4307,4556,1970-05-31,74,M
4308,4557,1932-10-24,44,F
4309,4558,1928-09-27,44,M
4310,4559,1958-03-09,35,F
4311,4560,1963-10-20,9,M
4312,4561,1968-06-29,40,F
4313,4562,1965-10-11,25,M
4314,4563,1971-07-25,10,F
4315,4564,1975-08-25,10,M
4316,4565,1948-03-03,14,M
4317,4567,1937-02-12,70,M
4318,4568,1982-04-26,70,M
4319,4569,1971-07-09,6,F
4320,4570,1939-11-03,1,F
4321,4571,1967-11-07,1,M
4322,4572,1936-05-21,28,F
4323,4573,1955-10-12,5,F
4324,4574,1966-11-12,20,F
4325,4575,1964-09-20,36,F
4326,4576,1958-06-27,53,M
4327,4577,1949-07-25,64,F
4328,4578,1976-12-27,15,M
4329,4579,1939-07-01,74,F
4330,4580,1944-11-24,30,F
4331,4581,1956-06-16,1,F
4332,4582,1918-10-12,44,M
4333,4583,1941-08-24,61,F
4334,4584,1949-06-24,7,F
4335,4585,1948-09-10,9,F
4336,4586,1951-08-13,9,M
4337,4587,1978-05-06,36,F
4338,4588,1976-11-05,53,F
4339,4589,1976-09-15,2,F
4340,4590,1936-03-17,1,M
4341,4591,1933-08-19,43,M
4342,4592,1955-03-29,1,F
4343,4593,1932-07-03,72,M
4344,4594,1940-11-25,1,M
4345,4595,1940-11-29,1,F
4346,4596,1973-08-31,74,F
4347,4597,1952-05-19,1,F
4348,4598,1941-04-12,25,F
4349,4599,1947-12-05,25,M
4350,4600,1967-03-13,70,M
4351,4601,1935-04-02,1,M
4352,4602,1934-04-04,1,F
4353,4603,1946-07-26,69,F
4354,4604,1968-10-02,67,M
4355,4605,1980-09-09,18,F
4356,4606,1937-10-14,8,M
4357,4607,1976-11-16,74,F
4358,4608,1945-01-18,41,M
4359,4609,1976-12-19,7,F
4360,4610,1966-01-02,34,F
4361,4611,1953-05-10,1,F
4362,4612,1960-09-23,44,F
4363,4615,1951-07-31,56,M
4364,4617,1977-12-20,45,M
4365,4618,1972-03-27,45,F
4366,4619,1941-02-20,77,F
4367,4620,1940-11-01,54,F
4368,4621,1946-02-10,54,M
4369,4622,1972-05-25,50,F
4370,4623,1967-05-09,68,M
4371,4624,1966-05-24,48,F
4372,4625,1967-03-04,48,M
4373,4626,1947-11-24,3,F
4374,4627,1942-03-24,1,M
4375,4628,1938-05-31,1,F
4376,4629,1923-05-10,76,M
4377,4630,1915-09-27,76,F
4378,4631,1933-04-01,8,F
4379,4632,1928-04-18,1,M
4380,4633,1980-10-31,62,F
4381,4634,1940-03-09,67,F
4382,4635,1936-02-28,67,M
4383,4636,1977-09-22,48,M
4384,4637,1969-02-13,61,M
4385,4638,1968-02-26,33,F
4386,4639,1980-05-16,20,M
4387,4640,1956-05-07,75,F
4388,4641,1958-02-12,33,M
4389,4642,1960-08-03,33,F
4390,4643,1969-07-21,1,F
4391,4644,1931-01-19,20,M
4392,4647,1978-08-20,8,M
4393,4648,1964-01-24,33,M
4394,4649,1928-06-25,45,F
4395,4650,1965-07-15,54,F
4396,4651,1979-01-24,2,M
4397,4652,1962-02-26,53,M
4398,4653,1946-12-18,4,F
4399,4654,1950-02-15,2,F
4400,4655,1947-10-14,2,M
4401,4656,1942-09-16,1,M
4402,4657,1941-09-13,15,M
4403,4658,1935-10-11,33,M
4404,4659,1959-04-14,50,F
4405,4660,1975-07-06,60,F
4406,4661,1944-05-11,1,F
4407,4662,1927-02-10,1,F
4408,4663,1942-10-29,72,M
4409,4664,1921-08-05,38,M
4410,4665,1926-08-27,9,F
4411,4666,1928-06-12,9,M
4412,4667,1941-04-26,25,M
4413,4668,1938-06-25,25,F
4414,4670,1968-08-14,51,F
4415,4671,1972-07-27,51,M
4416,4672,1949-08-28,44,M
4417,4673,1952-08-16,69,M
4418,4674,1978-12-27,59,F
4419,4675,1975-10-02,23,M
4420,4677,1921-09-29,3,F
4421,4678,1968-12-06,21,M
4422,4679,1948-01-31,20,M
4423,4680,1979-05-24,72,F
4424,4681,1949-10-08,1,F
4425,4682,1953-08-11,1,M
4426,4683,1956-08-02,51,M
4427,4684,1953-03-05,1,F
4428,4685,1964-07-14,62,M
4429,4686,1944-07-02,39,M
4430,4687,1947-12-19,16,F
4431,4688,1940-09-11,16,M
4432,4689,1963-04-26,50,M
4433,4690,1962-08-26,66,F
4434,4691,1964-01-28,66,M
4435,4692,1955-04-06,76,F
4436,4693,1943-03-02,42,M
4437,4694,1943-04-15,42,F
4438,4695,1925-12-11,52,M
4439,4696,1933-04-12,52,F
4440,4697,1957-09-25,27,F
4441,4698,1963-03-31,45,M
4442,4699,1963-11-12,13,F
4443,4700,1937-06-15,70,F
4444,4701,1941-06-28,22,M
4445,4704,1955-04-29,12,F
4446,4705,1955-09-12,1,M
4447,4706,1943-07-11,58,F
4448,4707,1940-11-05,58,M
4449,4708,1950-07-14,18,M
4450,4709,1978-04-16,54,M
4451,4710,1961-05-09,52,F
4452,4711,1955-07-23,52,M
4453,4712,1960-06-06,37,F
4454,4713,1918-11-04,13,F
4455,4714,1911-08-20,13,M
4456,4715,1976-08-12,15,F
4457,4716,1933-08-02,10,F
4458,4717,1944-08-09,32,M
4459,4718,1932-11-22,2,M
4460,4719,1937-02-18,23,M
4461,4720,1946-05-06,33,F
4462,4721,1956-03-21,65,F
4463,4722,1972-01-28,8,M
4464,4723,1941-02-06,1,F
4465,4724,1973-10-14,53,F
4466,4725,1945-11-17,34,M
4467,4726,1952-07-04,34,F
4468,4727,1970-11-23,74,F
4469,4728,1970-10-31,74,M
4470,4729,1945-07-07,18,M
4471,4730,1920-05-04,68,M
4472,4731,1973-02-11,52,F
4473,4732,1918-03-17,70,M
4474,4733,1955-07-17,1,M
4475,4734,1925-03-21,72,M
4476,4735,1922-10-23,72,F
4477,4736,1943-05-28,56,F
4478,4737,1981-06-01,24,F
4479,4739,1960-03-08,37,F
4480,4740,1977-06-12,28,M
4481,4741,1929-07-29,74,F
4482,4742,1949-04-13,61,F
4483,4743,1956-09-25,61,M
4484,4744,1929-12-18,6,M
4485,4745,1948-08-04,68,F
4486,4746,1941-07-20,39,F
4487,4747,1922-04-27,76,F
4488,4748,1928-01-26,76,M
4489,4749,1948-01-19,57,F
4490,4750,1962-04-04,70,M
4491,4751,1973-01-08,35,M
4492,4752,1939-10-09,7,M
4493,4753,1934-02-18,7,F
4494,4754,1939-12-28,27,F
4495,4755,1954-09-05,71,F
4496,4756,1950-01-08,22,F
4497,4757,1945-10-09,22,M
4498,4758,1973-01-09,50,F
4499,4759,1980-02-21,50,M
4500,4760,1935-03-27,70,M
4501,4761,1934-11-28,70,F
4502,4762,1971-02-13,76,F
4503,4763,1944-02-23,77,F
4504,4764,1979-10-15,54,M
4505,4765,1935-03-06,48,M
4506,4766,1967-05-27,22,M
4507,4767,1918-09-21,26,F
4508,4768,1960-04-03,1,F
4509,4769,1923-01-23,22,F
4510,4770,1924-12-13,22,M
4511,4771,1961-01-07,64,F
4512,4772,1950-01-29,6,F
4513,4773,1952-06-13,33,F
4514,4774,1951-08-14,59,M
4515,4775,1948-07-22,59,F
4516,4776,1974-12-22,1,M
4517,4777,1929-06-23,64,F
4518,4778,1922-03-07,64,M
4519,4779,1978-02-10,52,M
4520,4780,1972-02-01,54,F
4521,4781,1966-08-15,9,F
4522,4782,1966-12-28,25,M
4523,4783,1978-10-16,31,F
4524,4784,1920-12-08,42,F
4525,4785,1921-10-06,42,M
4526,4786,1938-08-16,54,M
4527,4787,1962-03-12,36,M
4528,4788,1980-04-27,39,F
4529,4789,1940-09-26,24,F
4530,4790,1946-02-09,75,M
4531,4791,1936-02-15,51,M
4532,4792,1957-05-25,20,F
4533,4793,1946-02-15,55,F
4534,4794,1945-11-16,20,F
4535,4795,1925-09-18,74,F
4536,4796,1928-03-11,7,M
4537,4797,1940-09-03,59,F
4538,4798,1962-01-02,37,F
4539,4799,1946-03-20,75,F
4540,4800,1953-08-14,75,M
4541,4801,1978-11-25,23,M
4542,4802,1971-07-06,75,M
4543,4803,1945-08-07,45,M
4544,4804,1930-02-07,51,F
4545,4805,1935-03-13,1,F
4546,4806,1944-02-01,19,F
4547,4807,1948-12-28,25,M
4548,4808,1981-11-24,23,F
4549,4809,1930-11-01,19,M
4550,4810,1935-01-26,19,F
4551,4811,1971-03-26,77,F
4552,4812,1925-06-26,1,M
4553,4813,1968-10-25,43,M
4554,4814,1962-02-28,54,M
4555,4815,1970-09-17,15,M
4556,4816,1974-03-04,15,F
4557,4817,1969-09-04,12,M
4558,4818,1932-03-13,1,M
4559,4819,1964-04-13,62,M
4560,4820,1969-09-19,2,F
4561,4821,1939-06-08,35,F
4562,4822,1945-10-13,35,M
4563,4823,1982-04-16,7,M
4564,4824,1940-03-05,54,M
4565,4826,1977-12-27,25,F
4566,4831,1958-08-14,27,M
4567,4832,1957-01-09,56,F
4568,4833,1971-02-28,30,F
4569,4836,1952-12-31,49,M
4570,4837,1967-03-13,56,F
4571,4853,1939-03-01,58,M
4572,4861,1977-11-01,57,F
4573,4862,1943-11-23,1,F
4574,4863,1974-03-02,1,F
4575,4877,1957-02-19,45,M
4576,4882,1978-12-21,36,M
4577,4886,1979-12-09,23,M
4578,4892,1969-03-08,26,M
4579,4901,1950-05-08,72,F
4580,4904,1961-04-19,38,F
4581,4906,1976-10-19,64,F
4582,4907,1974-05-31,64,M
4583,4915,1963-07-19,40,M
4584,4916,1939-01-09,52,M
4585,4918,1968-05-06,11,M
4586,4919,1951-05-26,49,F
4587,4923,1962-07-02,66,M
4588,4925,1951-06-18,45,M
4589,4927,1955-03-16,72,F
4590,4928,1976-02-09,9,M
4591,4929,1943-07-30,74,M
4592,4930,1981-07-30,1,M
4593,4937,1960-11-09,54,F
4594,4941,1979-02-25,60,F
4595,4942,1959-07-05,38,M
4596,4944,1982-04-07,58,M
4597,4949,1982-10-20,54,M
4598,4956,1946-10-10,6,M
4599,4959,1979-04-25,77,M
4600,4961,1982-07-31,54,M
4601,4968,1938-05-26,50,M
4602,4969,1968-07-20,64,F
4603,4972,1977-07-13,70,F
4604,4974,1962-06-30,5,F
4605,4975,1961-10-21,5,M
4606,4976,1981-01-18,36,M
4607,4979,1937-06-28,7,M
4608,4989,1935-09-04,28,M
4609,4992,1972-07-14,55,F
4610,4993,1973-06-27,1,F
4611,4994,1978-06-21,1,M
4612,5002,1977-07-17,65,F
4613,5010,1950-09-08,42,F
4614,5012,1972-09-22,27,F
4615,5013,1980-09-15,1,M
4616,5016,1946-01-05,1,F
4617,5028,1976-04-10,28,M
4618,5030,1980-01-15,1,M
4619,5046,1937-08-22,1,M
4620,5050,1951-01-19,62,M
4621,5056,1957-02-04,67,F
4622,5067,1975-09-10,21,F
4623,5072,1981-03-24,1,F
4624,5081,1961-10-31,1,F
4625,5093,1949-04-12,55,F
4626,5107,1947-10-06,50,F
4627,5108,1944-05-22,50,M
4628,5111,1959-12-12,50,M
4629,5117,1975-03-21,52,M
4630,5126,1965-04-03,43,M
4631,5127,1975-04-05,33,F
4632,5128,1963-12-24,70,M
4633,5132,1967-10-21,51,M
4634,5133,1959-08-10,66,F
4635,5134,1967-07-19,58,F
4636,5137,1979-05-05,5,M
4637,5138,1974-08-05,45,F
4638,5141,1953-05-19,54,F
4639,5143,1973-03-09,77,M
4640,5144,1966-06-07,77,F
4641,5145,1950-10-31,26,F
4642,5149,1962-12-18,15,M
4643,5152,1975-09-09,43,F
4644,5159,1964-12-02,39,M
4645,5163,1957-10-28,43,F
4646,5164,1971-11-30,9,M
4647,5171,1956-09-23,64,F
4648,5175,1949-09-18,63,F
4649,5180,1943-12-20,1,M
4650,5189,1961-01-10,74,F
4651,5200,1960-04-23,33,F
4652,5201,1954-04-19,33,M
4653,5203,1945-09-08,61,F
4654,5204,1963-01-22,47,M
4655,5212,1946-10-12,72,F
4656,5213,1980-10-10,1,M
4657,5214,1976-09-12,47,M
4658,5215,1973-10-15,47,F
4659,5217,1940-07-16,74,F
4660,5223,1977-01-11,2,F
4661,5224,1949-07-24,29,M
4662,5232,1948-04-06,74,F
4663,5233,1967-10-30,66,M
4664,5236,1978-06-03,25,M
4665,5237,1977-08-03,1,M
4666,5240,1940-02-17,74,M
4667,5241,1978-06-26,63,M
4668,5243,1970-04-18,2,M
4669,5245,1942-03-18,38,F
4670,5246,1982-05-15,70,M
4671,5247,1943-04-14,47,M
4672,5249,1971-01-05,5,F
4673,5253,1946-10-07,69,F
4674,5254,1948-09-16,69,M
4675,5263,1962-02-27,1,F
4676,5273,1959-01-10,39,M
4677,5275,1950-05-21,28,M
4678,5277,1968-11-07,44,F
4679,5281,1941-12-24,73,M
4680,5283,1982-03-10,17,M
4681,5284,1971-09-24,51,F
4682,5287,1971-01-02,77,M
4683,5308,1974-07-09,41,F
4684,5312,1947-01-08,71,M
4685,5313,1947-01-16,71,F
4686,5318,1968-03-28,74,M
4687,5319,1964-09-23,74,F
4688,5320,1951-04-07,17,F
4689,5321,1950-02-01,17,M
4690,5322,1956-03-13,73,F
4691,5323,1976-02-17,14,F
4692,5325,1970-09-18,66,F
4693,5326,1967-08-12,66,M
4694,5333,1967-05-29,39,F
4695,5334,1935-12-29,48,M
4696,5337,1961-05-02,1,M
4697,5338,1966-05-25,1,F
4698,5347,1949-03-31,41,M
4699,5352,1976-08-18,40,F
4700,5353,1967-05-22,48,F
4701,5354,1967-01-05,30,F
4702,5358,1942-08-31,54,M
4703,5362,1939-12-09,47,M
4704,5364,1964-03-14,62,M
4705,5365,1971-05-01,62,F
4706,5366,1971-09-20,60,F
4707,5367,1979-06-06,60,M
4708,5374,1947-11-26,63,M
4709,5376,1970-01-23,14,M
4710,5379,1978-03-20,60,M
4711,5384,1935-07-21,73,M
4712,5385,1974-02-01,67,M
4713,5389,1968-08-31,17,M
4714,5392,1955-03-28,16,F
4715,5393,1955-12-03,4,M
4716,5395,1962-06-01,45,M
4717,5397,1969-07-30,72,F
4718,5398,1967-03-23,72,M
4719,5399,1972-12-27,24,F
4720,5402,1968-05-29,30,F
4721,5404,1976-09-18,58,F
4722,5409,1948-03-25,15,M
4723,5413,1946-04-10,33,M
4724,5420,1935-07-19,61,M
4725,5433,1975-09-24,50,M
4726,5441,1957-01-25,18,M
4727,5445,1952-09-16,69,M
4728,5450,1940-08-28,8,M
4729,5460,1961-10-01,63,M
4730,5461,1968-09-20,9,F
4731,5462,1963-09-08,9,M
4732,5468,1944-05-27,68,F
4733,5469,1979-03-02,63,F
4734,5472,1956-05-10,53,M
4735,5473,1968-08-09,70,F
4736,5478,1945-10-27,33,M
4737,5487,1947-09-17,56,F
4738,5517,1964-03-13,57,M
4739,5521,1973-05-15,9,F
4740,5526,1947-03-19,27,M
4741,5527,1941-11-28,27,F
4742,5530,1953-03-29,12,M
4743,5531,1979-05-15,4,M
4744,5539,1935-06-05,74,M
4745,5563,1976-01-01,1,M
4746,5565,1966-12-22,3,F
4747,5574,1970-09-12,9,F
4748,5579,1951-02-16,77,M
4749,5580,1952-03-01,77,F
4750,5606,1980-08-06,4,M
4751,5617,1958-08-01,56,F
4752,5618,1953-03-22,63,F
4753,5642,1957-11-04,70,F
4754,5684,1955-03-02,8,F
4755,5699,1950-10-08,73,M
4756,5701,1959-11-22,2,F
4757,5704,1975-10-09,66,F
4758,5722,1959-10-07,64,F
4759,5727,1953-02-24,54,M
4760,5736,1953-05-16,1,M
4761,5753,1948-05-23,39,M
4762,5760,1948-05-08,66,M
4763,5761,1941-05-11,66,F
4764,5774,1960-01-15,46,F
4765,5775,1955-03-10,46,M
4766,5788,1962-05-04,72,M
4767,5801,1979-12-10,26,F
4768,5826,1968-09-09,15,M
4769,5827,1975-01-28,15,F
4770,5858,1952-07-17,52,M
4771,5859,1945-01-29,52,F
4772,5860,1964-04-22,47,M
4773,5866,1978-04-03,67,F
4774,5873,1979-04-06,5,F
4775,5911,1935-10-03,14,M
4776,5928,1970-09-10,42,F
4777,5965,1951-04-10,50,M
4778,5977,1979-05-31,43,M
4779,5978,1944-01-27,33,F
4780,6001,1937-05-01,60,M
4781,6015,1973-11-21,54,M
4782,6033,1966-05-27,1,M
4783,6034,1939-08-15,20,M
4784,6039,1958-07-03,1,F
4785,6040,1963-04-10,1,M
4786,6042,1963-10-12,53,M
4787,6052,1949-04-06,40,M
4788,6067,1950-03-13,70,F
4789,6077,1980-04-30,54,F
4790,6112,1958-12-28,43,F
4791,6114,1940-02-15,66,F
4792,6115,1953-12-25,13,F
4793,6122,1968-02-16,6,F
4794,6144,1956-12-19,54,F
4795,6175,1964-05-17,72,M
4796,6178,1940-10-15,1,F
4797,6183,1963-11-16,1,M
4798,6185,1948-03-05,58,F
4799,6186,1952-05-27,58,M
4800,6191,1952-12-24,74,M
4801,6196,1943-03-09,68,M
4802,6235,1940-04-04,5,M
4803,6255,1946-01-01,54,F
4804,6256,1941-05-21,54,M
4805,6257,1942-08-20,75,F
4806,6272,1942-10-10,1,M
4807,6275,1956-12-30,13,M
4808,6299,1936-08-09,1,M
4809,6301,1949-03-08,55,F
4810,6317,1957-01-27,77,F
4811,6318,1950-03-05,77,M
4812,6342,1954-06-04,8,M
4813,6349,1972-12-03,72,M
4814,6359,1976-07-06,64,M
4815,6363,1973-10-20,4,F
4816,6366,1966-02-21,49,M
4817,6367,1970-04-28,44,M
4818,6383,1970-01-07,15,M
4819,6391,1952-01-30,34,M
4820,6408,1956-06-29,47,M
4821,6417,1950-01-07,40,M
4822,6422,1960-09-23,28,M
4823,6452,1942-07-17,64,M
4824,6468,1944-02-23,70,M
4825,6469,1953-03-16,4,M
4826,6473,1940-09-30,76,F
4827,6474,1934-11-30,76,M
4828,6478,1951-05-20,3,M
4829,6481,1958-12-24,1,F
4830,6485,1962-05-21,48,F
4831,6499,1963-02-01,44,M
4832,6501,1970-11-04,1,M
4833,6511,1953-08-07,47,M
4834,6544,1974-08-04,66,M
4835,6545,1978-09-09,66,F
4836,6546,1963-08-22,1,F
4837,6551,1948-08-12,24,F
4838,6552,1955-02-21,71,M
4839,6567,1978-11-21,5,F
4840,6571,1971-03-24,72,F
4841,6604,1948-07-26,72,M
4842,6610,1954-06-03,57,M
4843,6616,1953-06-18,1,M
4844,6619,1943-12-18,43,F
4845,6644,1959-09-06,1,F
4846,6691,1942-10-15,43,M
4847,6698,1952-07-13,43,F
4848,6729,1957-12-27,15,M
4849,6731,1943-11-26,13,M
4850,6749,1943-09-29,9,F
4851,6750,1946-06-04,9,M
4852,6753,1962-05-23,15,M
4853,6764,1944-04-12,19,M
4854,6789,1979-03-26,57,M
4855,6798,1948-08-03,61,F
4856,6803,1980-12-07,5,F
4857,6804,1981-06-07,5,M
4858,6827,1969-04-28,59,M
4859,6829,1963-12-24,10,F
4860,6844,1971-09-05,53,F
4861,6886,1942-03-13,66,F
4862,6892,1951-03-22,1,F
4863,6893,1944-01-14,1,M
4864,6895,1971-06-24,42,M
4865,6906,1949-09-25,64,M
4866,6922,1939-04-27,14,F
4867,6924,1967-08-23,17,M
4868,6936,1959-02-27,52,F
4869,6944,1970-03-13,43,M
4870,6946,1970-01-29,74,F
4871,6967,1953-12-17,44,M
4872,6978,1965-04-05,38,M
4873,6987,1968-01-29,1,M
4874,7010,1967-06-30,70,M
4875,7011,1961-04-14,70,F
4876,7043,1940-06-30,77,M
4877,7065,1971-07-07,5,F
4878,7100,1961-09-23,30,F
4879,7102,1967-07-20,75,F
4880,7112,1961-06-24,76,M
4881,7127,1957-09-29,3,M
4882,7150,1963-09-16,45,F
4883,7166,1964-05-13,15,M
4884,7186,1944-06-01,27,F
4885,7195,1962-09-11,50,M
4886,7234,1965-08-04,28,M
4887,7241,1957-09-06,57,F
4888,7286,1970-02-10,47,F
4889,7291,1940-12-02,77,F
4890,7299,1938-09-16,1,M
4891,7311,1949-05-18,56,M
4892,7324,1963-03-18,1,F
4893,7325,1975-01-24,24,M
4894,7327,1959-05-22,49,M
4895,7339,1974-02-28,19,F
4896,7348,1977-10-26,6,F
4897,7366,1973-04-12,29,F
4898,7390,1937-11-04,1,M
4899,7411,1963-01-25,54,F
4900,7412,1955-10-17,54,M
4901,7422,1958-11-26,74,M
4902,7423,1964-09-08,74,F
4903,7434,1942-04-04,34,F
4904,7435,1957-04-16,67,F
4905,7521,1960-02-09,74,F
4906,7567,1937-03-15,5,M
4907,7576,1962-07-10,38,M
4908,7586,1973-01-28,56,F
4909,7594,1949-04-07,64,F
4910,7614,1977-03-05,64,M
4911,7632,1948-01-11,1,M
4912,7672,1953-04-05,26,M
4913,7678,1962-04-07,3,M
4914,7683,1946-04-01,12,M
4915,7723,1966-06-14,48,F
4916,7724,1968-02-23,48,M
4917,7727,1958-06-13,31,F
4918,7753,1978-09-23,70,F
4919,7765,1958-02-24,1,F
4920,7772,1976-12-30,1,F
4921,7787,1951-07-10,34,M
4922,7796,1975-09-27,50,F
4923,7797,1970-07-30,50,M
4924,7800,1957-08-30,16,F
4925,7814,1976-01-06,61,F
4926,7815,1946-01-19,4,F
4927,7843,1966-05-11,6,M
4928,7855,1964-01-30,7,F
4929,7862,1965-10-17,74,M
4930,7863,1959-03-12,72,M
4931,7864,1935-12-14,34,M
4932,7914,1966-10-24,38,F
4933,7959,1978-06-29,1,F
4934,7970,1967-11-20,74,M
4935,7980,1976-08-08,16,M
4936,8013,1942-06-22,43,M
4937,8030,1967-07-19,1,M
4938,8064,1966-11-29,54,F
4939,8074,1958-10-07,61,M
4940,8076,1950-07-27,16,F
4941,8089,1965-04-06,35,M
4942,8091,1971-02-10,5,M
4943,8096,1979-11-02,38,F
4944,8105,1963-03-12,72,M
4945,8130,1976-05-08,62,F
4946,8200,1944-05-31,1,F
4947,8217,1978-08-02,69,M
4948,8276,1979-06-08,43,F
4949,8287,1936-09-26,14,M
4950,8295,1951-01-23,15,F
4951,8327,1945-08-31,48,F
4952,8333,1966-02-01,60,M
4953,8342,1979-07-30,76,M
4954,8356,1969-09-04,3,M
4955,8359,1979-12-06,74,M
4956,8362,1975-09-15,74,F
4957,8366,1960-05-21,41,F
4958,8392,1966-05-08,36,F
4959,8393,1966-05-06,36,M
4960,8432,1968-01-06,38,F
4961,8433,1961-09-11,38,M
4962,8463,1947-09-04,75,M
4963,8489,1952-12-27,75,F
4964,8502,1943-04-19,51,M
4965,8506,1979-12-25,69,F
4966,8510,1947-05-24,55,M
4967,8548,1945-05-10,57,F
4968,8568,1971-12-03,1,F
4969,8571,1935-10-26,54,M
4970,8598,1957-12-31,46,F
4971,8610,1948-05-02,55,F
4972,8611,1948-10-26,55,M
4973,8615,1939-04-13,12,F
4974,8636,1941-11-12,71,F
4975,8661,1954-05-11,1,F
4976,8666,1971-08-28,7,F
4977,8667,1967-02-12,77,F
4978,8670,1943-01-07,5,F
4979,8677,1955-08-14,49,M
4980,8678,1962-07-12,49,F
4981,8692,1953-07-07,71,F
4982,8726,1953-08-10,10,M
4983,8737,1948-04-11,17,F
4984,8738,1948-07-10,17,M
4985,8764,1940-07-07,70,F
4986,8777,1953-04-11,11,F
4987,9173,1945-02-04,1,M
4988,9174,1940-10-09,1,F
4989,9196,1939-04-23,21,F
4990,9202,1962-02-09,68,M
4991,9217,1940-01-30,19,F
4992,9226,1939-12-25,64,F
4993,9231,1972-09-24,29,F
4994,9236,1956-05-07,31,F
4995,9250,1963-01-14,1,M
4996,9273,1955-08-26,39,F
4997,9274,1958-04-05,39,M
4998,9276,1946-11-06,4,M
4999,9313,1960-04-17,9,F
5000,9316,1958-10-26,63,F
5001,9340,1967-08-22,54,M
5002,9346,1972-12-10,43,M
5003,9362,1973-07-19,56,F
5004,9366,1975-06-26,72,M
5005,9370,1975-12-20,59,M
5006,9403,1974-03-22,16,M
5007,9417,1949-03-08,21,M
5008,9418,1950-04-10,1,M
5009,9419,1950-11-09,1,F
5010,9427,1970-11-09,62,F
5011,9428,1965-05-09,62,M
5012,9433,1945-03-22,72,F
5013,9450,1943-10-11,68,F
5014,9451,1942-05-05,68,M
5015,9456,1941-12-07,40,F
5016,9457,1978-09-26,46,M
5017,9458,1973-11-21,46,F
5018,9505,1958-08-21,1,M
5019,9546,1955-11-02,50,F
5020,9555,1947-05-15,13,F
5021,9569,1950-07-18,19,F
5022,9582,1942-04-14,2,F
5023,9593,1968-01-28,74,F
5024,9606,1949-02-16,52,M
5025,9611,1958-05-27,23,M
5026,9616,1962-09-19,74,M
5027,9641,1945-01-26,64,M
5028,9642,1937-09-03,64,F
5029,9663,1945-09-24,19,M
5030,9664,1944-11-13,19,F
5031,9670,1948-05-04,38,M
5032,9675,1970-02-19,60,F
5033,9680,1977-08-21,36,M
5034,9702,1951-11-16,33,F
5035,9715,1977-11-30,35,F
5036,9717,1952-11-10,52,F
5037,9718,1959-02-03,52,M
5038,9721,1954-12-05,34,M
5039,9755,1951-06-05,23,F
5040,9760,1969-02-17,27,M
5041,9775,1960-06-23,70,M
5042,9776,1961-03-05,70,F
5043,9798,1950-03-02,69,F
5044,9820,1968-01-21,59,F
5045,9833,1964-09-21,51,M
